externalId;kind;firstName;lastName;companyName;legalIdentifier;email;phone;mobile;addressLine1;addressLine2;postalCode;city;country;notes
DO-0599;company;;;Assureur Durand SCI;20000000000599;ops599@donneur-599.example.fr;0150000599;;60 avenue Victor Hugo;;13001;Marseille;FR;
DO-0600;individual;Claire;Simon;;;claire.simon.do600@example.fr;;0720000600;61 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0601;company;;;Assureur Moreau SARL;20000000000601;ops601@donneur-601.example.fr;0150000601;;62 rue du Commerce;;31000;Toulouse;FR;
DO-0602;company;;;Assureur Simon SA;20000000000602;ops602@donneur-602.example.fr;0150000602;;63 place de la République;;44000;Nantes;FR;
DO-0603;company;;;Assureur Laurent EURL;20000000000603;ops603@donneur-603.example.fr;0150000603;;64 chemin des Vignes;;59000;Lille;FR;
DO-0604;individual;Léa;Garcia;;;léa.garcia.do604@example.fr;;0720000604;65 impasse des Lilas;;67000;Strasbourg;FR;
DO-0605;company;;;Assureur Michel SAS;20000000000605;ops605@donneur-605.example.fr;0150000605;;66 allée des Tilleuls;;34000;Montpellier;FR;
DO-0606;company;;;Assureur Garcia SARL;20000000000606;ops606@donneur-606.example.fr;0150000606;;67 rue Nationale;;06000;Nice;FR;
DO-0607;company;;;Assureur David SA;20000000000607;ops607@donneur-607.example.fr;0150000607;;68 cours Mirabeau;;35000;Rennes;FR;
DO-0608;individual;Marie;Dubois;;;marie.dubois.do608@example.fr;;0720000608;69 rue de la Paix;;51100;Reims;FR;
DO-0609;company;;;Assureur Bernard SCI;20000000000609;ops609@donneur-609.example.fr;0150000609;;70 avenue Victor Hugo;;21000;Dijon;FR;
DO-0610;company;;;Assureur Dubois SAS;20000000000610;ops610@donneur-610.example.fr;0150000610;;71 boulevard Haussmann;;80000;Amiens;FR;
DO-0611;company;;;Assureur Thomas SARL;20000000000611;ops611@donneur-611.example.fr;0150000611;;72 rue du Commerce;;76000;Rouen;FR;
DO-0612;individual;Camille;Petit;;;camille.petit.do612@example.fr;;0720000612;73 place de la République;;14000;Caen;FR;
DO-0613;company;;;Assureur Richard EURL;20000000000613;ops613@donneur-613.example.fr;0150000613;;74 chemin des Vignes;;29200;Brest;FR;
DO-0614;company;;;Assureur Petit SCI;20000000000614;ops614@donneur-614.example.fr;0150000614;;75 impasse des Lilas;;29800;Landerneau;FR;
DO-0615;company;;;Assureur Durand SAS;20000000000615;ops615@donneur-615.example.fr;0150000615;;76 allée des Tilleuls;;75001;Paris;FR;
DO-0616;individual;Claire;Simon;;;claire.simon.do616@example.fr;;0720000616;77 rue Nationale;;75002;Paris;FR;
DO-0617;company;;;Assureur Moreau SA;20000000000617;ops617@donneur-617.example.fr;0150000617;;78 cours Mirabeau;;69001;Lyon;FR;
DO-0618;company;;;Assureur Simon EURL;20000000000618;ops618@donneur-618.example.fr;0150000618;;79 rue de la Paix;;69003;Lyon;FR;
DO-0619;company;;;Assureur Laurent SCI;20000000000619;ops619@donneur-619.example.fr;0150000619;;80 avenue Victor Hugo;;13001;Marseille;FR;
DO-0620;individual;Léa;Garcia;;;léa.garcia.do620@example.fr;;0720000620;81 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0621;company;;;Assureur Michel SARL;20000000000621;ops621@donneur-621.example.fr;0150000621;;82 rue du Commerce;;31000;Toulouse;FR;
DO-0622;company;;;Assureur Garcia SA;20000000000622;ops622@donneur-622.example.fr;0150000622;;83 place de la République;;44000;Nantes;FR;
DO-0623;company;;;Assureur David EURL;20000000000623;ops623@donneur-623.example.fr;0150000623;;84 chemin des Vignes;;59000;Lille;FR;
DO-0624;individual;Marie;Dubois;;;marie.dubois.do624@example.fr;;0720000624;85 impasse des Lilas;;67000;Strasbourg;FR;
DO-0625;company;;;Assureur Bernard SAS;20000000000625;ops625@donneur-625.example.fr;0150000625;;86 allée des Tilleuls;;34000;Montpellier;FR;
DO-0626;company;;;Assureur Dubois SARL;20000000000626;ops626@donneur-626.example.fr;0150000626;;87 rue Nationale;;06000;Nice;FR;
DO-0627;company;;;Assureur Thomas SA;20000000000627;ops627@donneur-627.example.fr;0150000627;;88 cours Mirabeau;;35000;Rennes;FR;
DO-0628;individual;Camille;Petit;;;camille.petit.do628@example.fr;;0720000628;89 rue de la Paix;;51100;Reims;FR;
DO-0629;company;;;Assureur Richard SCI;20000000000629;ops629@donneur-629.example.fr;0150000629;;90 avenue Victor Hugo;;21000;Dijon;FR;
DO-0630;company;;;Assureur Petit SAS;20000000000630;ops630@donneur-630.example.fr;0150000630;;1 boulevard Haussmann;;80000;Amiens;FR;
DO-0631;company;;;Assureur Durand SARL;20000000000631;ops631@donneur-631.example.fr;0150000631;;2 rue du Commerce;;76000;Rouen;FR;
DO-0632;individual;Claire;Simon;;;claire.simon.do632@example.fr;;0720000632;3 place de la République;;14000;Caen;FR;
DO-0633;company;;;Assureur Moreau EURL;20000000000633;ops633@donneur-633.example.fr;0150000633;;4 chemin des Vignes;;29200;Brest;FR;
DO-0634;company;;;Assureur Simon SCI;20000000000634;ops634@donneur-634.example.fr;0150000634;;5 impasse des Lilas;;29800;Landerneau;FR;
DO-0635;company;;;Assureur Laurent SAS;20000000000635;ops635@donneur-635.example.fr;0150000635;;6 allée des Tilleuls;;75001;Paris;FR;
DO-0636;individual;Léa;Garcia;;;léa.garcia.do636@example.fr;;0720000636;7 rue Nationale;;75002;Paris;FR;
DO-0637;company;;;Assureur Michel SA;20000000000637;ops637@donneur-637.example.fr;0150000637;;8 cours Mirabeau;;69001;Lyon;FR;
DO-0638;company;;;Assureur Garcia EURL;20000000000638;ops638@donneur-638.example.fr;0150000638;;9 rue de la Paix;;69003;Lyon;FR;
DO-0639;company;;;Assureur David SCI;20000000000639;ops639@donneur-639.example.fr;0150000639;;10 avenue Victor Hugo;;13001;Marseille;FR;
DO-0640;individual;Marie;Dubois;;;marie.dubois.do640@example.fr;;0720000640;11 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0641;company;;;Assureur Bernard SARL;20000000000641;ops641@donneur-641.example.fr;0150000641;;12 rue du Commerce;;31000;Toulouse;FR;
DO-0642;company;;;Assureur Dubois SA;20000000000642;ops642@donneur-642.example.fr;0150000642;;13 place de la République;;44000;Nantes;FR;
DO-0643;company;;;Assureur Thomas EURL;20000000000643;ops643@donneur-643.example.fr;0150000643;;14 chemin des Vignes;;59000;Lille;FR;
DO-0644;individual;Camille;Petit;;;camille.petit.do644@example.fr;;0720000644;15 impasse des Lilas;;67000;Strasbourg;FR;
DO-0645;company;;;Assureur Richard SAS;20000000000645;ops645@donneur-645.example.fr;0150000645;;16 allée des Tilleuls;;34000;Montpellier;FR;
DO-0646;company;;;Assureur Petit SARL;20000000000646;ops646@donneur-646.example.fr;0150000646;;17 rue Nationale;;06000;Nice;FR;
DO-0647;company;;;Assureur Durand SA;20000000000647;ops647@donneur-647.example.fr;0150000647;;18 cours Mirabeau;;35000;Rennes;FR;
DO-0648;individual;Claire;Simon;;;claire.simon.do648@example.fr;;0720000648;19 rue de la Paix;;51100;Reims;FR;
DO-0649;company;;;Assureur Moreau SCI;20000000000649;ops649@donneur-649.example.fr;0150000649;;20 avenue Victor Hugo;;21000;Dijon;FR;
DO-0650;company;;;Assureur Simon SAS;20000000000650;ops650@donneur-650.example.fr;0150000650;;21 boulevard Haussmann;;80000;Amiens;FR;
DO-0651;company;;;Assureur Laurent SARL;20000000000651;ops651@donneur-651.example.fr;0150000651;;22 rue du Commerce;;76000;Rouen;FR;
DO-0652;individual;Léa;Garcia;;;léa.garcia.do652@example.fr;;0720000652;23 place de la République;;14000;Caen;FR;
DO-0653;company;;;Assureur Michel EURL;20000000000653;ops653@donneur-653.example.fr;0150000653;;24 chemin des Vignes;;29200;Brest;FR;
DO-0654;company;;;Assureur Garcia SCI;20000000000654;ops654@donneur-654.example.fr;0150000654;;25 impasse des Lilas;;29800;Landerneau;FR;
DO-0655;company;;;Assureur David SAS;20000000000655;ops655@donneur-655.example.fr;0150000655;;26 allée des Tilleuls;;75001;Paris;FR;
DO-0656;individual;Marie;Dubois;;;marie.dubois.do656@example.fr;;0720000656;27 rue Nationale;;75002;Paris;FR;
DO-0657;company;;;Assureur Bernard SA;20000000000657;ops657@donneur-657.example.fr;0150000657;;28 cours Mirabeau;;69001;Lyon;FR;
DO-0658;company;;;Assureur Dubois EURL;20000000000658;ops658@donneur-658.example.fr;0150000658;;29 rue de la Paix;;69003;Lyon;FR;
DO-0659;company;;;Assureur Thomas SCI;20000000000659;ops659@donneur-659.example.fr;0150000659;;30 avenue Victor Hugo;;13001;Marseille;FR;
DO-0660;individual;Camille;Petit;;;camille.petit.do660@example.fr;;0720000660;31 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0661;company;;;Assureur Richard SARL;20000000000661;ops661@donneur-661.example.fr;0150000661;;32 rue du Commerce;;31000;Toulouse;FR;
DO-0662;company;;;Assureur Petit SA;20000000000662;ops662@donneur-662.example.fr;0150000662;;33 place de la République;;44000;Nantes;FR;
DO-0663;company;;;Assureur Durand EURL;20000000000663;ops663@donneur-663.example.fr;0150000663;;34 chemin des Vignes;;59000;Lille;FR;
DO-0664;individual;Claire;Simon;;;claire.simon.do664@example.fr;;0720000664;35 impasse des Lilas;;67000;Strasbourg;FR;
DO-0665;company;;;Assureur Moreau SAS;20000000000665;ops665@donneur-665.example.fr;0150000665;;36 allée des Tilleuls;;34000;Montpellier;FR;
DO-0666;company;;;Assureur Simon SARL;20000000000666;ops666@donneur-666.example.fr;0150000666;;37 rue Nationale;;06000;Nice;FR;
DO-0667;company;;;Assureur Laurent SA;20000000000667;ops667@donneur-667.example.fr;0150000667;;38 cours Mirabeau;;35000;Rennes;FR;
DO-0668;individual;Léa;Garcia;;;léa.garcia.do668@example.fr;;0720000668;39 rue de la Paix;;51100;Reims;FR;
DO-0669;company;;;Assureur Michel SCI;20000000000669;ops669@donneur-669.example.fr;0150000669;;40 avenue Victor Hugo;;21000;Dijon;FR;
DO-0670;company;;;Assureur Garcia SAS;20000000000670;ops670@donneur-670.example.fr;0150000670;;41 boulevard Haussmann;;80000;Amiens;FR;
DO-0671;company;;;Assureur David SARL;20000000000671;ops671@donneur-671.example.fr;0150000671;;42 rue du Commerce;;76000;Rouen;FR;
DO-0672;individual;Marie;Dubois;;;marie.dubois.do672@example.fr;;0720000672;43 place de la République;;14000;Caen;FR;
DO-0673;company;;;Assureur Bernard EURL;20000000000673;ops673@donneur-673.example.fr;0150000673;;44 chemin des Vignes;;29200;Brest;FR;
DO-0674;company;;;Assureur Dubois SCI;20000000000674;ops674@donneur-674.example.fr;0150000674;;45 impasse des Lilas;;29800;Landerneau;FR;
DO-0675;company;;;Assureur Thomas SAS;20000000000675;ops675@donneur-675.example.fr;0150000675;;46 allée des Tilleuls;;75001;Paris;FR;
DO-0676;individual;Camille;Petit;;;camille.petit.do676@example.fr;;0720000676;47 rue Nationale;;75002;Paris;FR;
DO-0677;company;;;Assureur Richard SA;20000000000677;ops677@donneur-677.example.fr;0150000677;;48 cours Mirabeau;;69001;Lyon;FR;
DO-0678;company;;;Assureur Petit EURL;20000000000678;ops678@donneur-678.example.fr;0150000678;;49 rue de la Paix;;69003;Lyon;FR;
DO-0679;company;;;Assureur Durand SCI;20000000000679;ops679@donneur-679.example.fr;0150000679;;50 avenue Victor Hugo;;13001;Marseille;FR;
DO-0680;individual;Claire;Simon;;;claire.simon.do680@example.fr;;0720000680;51 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0681;company;;;Assureur Moreau SARL;20000000000681;ops681@donneur-681.example.fr;0150000681;;52 rue du Commerce;;31000;Toulouse;FR;
DO-0682;company;;;Assureur Simon SA;20000000000682;ops682@donneur-682.example.fr;0150000682;;53 place de la République;;44000;Nantes;FR;
DO-0683;company;;;Assureur Laurent EURL;20000000000683;ops683@donneur-683.example.fr;0150000683;;54 chemin des Vignes;;59000;Lille;FR;
DO-0684;individual;Léa;Garcia;;;léa.garcia.do684@example.fr;;0720000684;55 impasse des Lilas;;67000;Strasbourg;FR;
DO-0685;company;;;Assureur Michel SAS;20000000000685;ops685@donneur-685.example.fr;0150000685;;56 allée des Tilleuls;;34000;Montpellier;FR;
DO-0686;company;;;Assureur Garcia SARL;20000000000686;ops686@donneur-686.example.fr;0150000686;;57 rue Nationale;;06000;Nice;FR;
DO-0687;company;;;Assureur David SA;20000000000687;ops687@donneur-687.example.fr;0150000687;;58 cours Mirabeau;;35000;Rennes;FR;
DO-0688;individual;Marie;Dubois;;;marie.dubois.do688@example.fr;;0720000688;59 rue de la Paix;;51100;Reims;FR;
DO-0689;company;;;Assureur Bernard SCI;20000000000689;ops689@donneur-689.example.fr;0150000689;;60 avenue Victor Hugo;;21000;Dijon;FR;
DO-0690;company;;;Assureur Dubois SAS;20000000000690;ops690@donneur-690.example.fr;0150000690;;61 boulevard Haussmann;;80000;Amiens;FR;
DO-0691;company;;;Assureur Thomas SARL;20000000000691;ops691@donneur-691.example.fr;0150000691;;62 rue du Commerce;;76000;Rouen;FR;
DO-0692;individual;Camille;Petit;;;camille.petit.do692@example.fr;;0720000692;63 place de la République;;14000;Caen;FR;
DO-0693;company;;;Assureur Richard EURL;20000000000693;ops693@donneur-693.example.fr;0150000693;;64 chemin des Vignes;;29200;Brest;FR;
DO-0694;company;;;Assureur Petit SCI;20000000000694;ops694@donneur-694.example.fr;0150000694;;65 impasse des Lilas;;29800;Landerneau;FR;
DO-0695;company;;;Assureur Durand SAS;20000000000695;ops695@donneur-695.example.fr;0150000695;;66 allée des Tilleuls;;75001;Paris;FR;
DO-0696;individual;Claire;Simon;;;claire.simon.do696@example.fr;;0720000696;67 rue Nationale;;75002;Paris;FR;
DO-0697;company;;;Assureur Moreau SA;20000000000697;ops697@donneur-697.example.fr;0150000697;;68 cours Mirabeau;;69001;Lyon;FR;
DO-0698;company;;;Assureur Simon EURL;20000000000698;ops698@donneur-698.example.fr;0150000698;;69 rue de la Paix;;69003;Lyon;FR;
DO-0699;company;;;Assureur Laurent SCI;20000000000699;ops699@donneur-699.example.fr;0150000699;;70 avenue Victor Hugo;;13001;Marseille;FR;
DO-0700;individual;Léa;Garcia;;;léa.garcia.do700@example.fr;;0720000700;71 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0701;company;;;Assureur Michel SARL;20000000000701;ops701@donneur-701.example.fr;0150000701;;72 rue du Commerce;;31000;Toulouse;FR;
DO-0702;company;;;Assureur Garcia SA;20000000000702;ops702@donneur-702.example.fr;0150000702;;73 place de la République;;44000;Nantes;FR;
DO-0703;company;;;Assureur David EURL;20000000000703;ops703@donneur-703.example.fr;0150000703;;74 chemin des Vignes;;59000;Lille;FR;
DO-0704;individual;Marie;Dubois;;;marie.dubois.do704@example.fr;;0720000704;75 impasse des Lilas;;67000;Strasbourg;FR;
DO-0705;company;;;Assureur Bernard SAS;20000000000705;ops705@donneur-705.example.fr;0150000705;;76 allée des Tilleuls;;34000;Montpellier;FR;
DO-0706;company;;;Assureur Dubois SARL;20000000000706;ops706@donneur-706.example.fr;0150000706;;77 rue Nationale;;06000;Nice;FR;
DO-0707;company;;;Assureur Thomas SA;20000000000707;ops707@donneur-707.example.fr;0150000707;;78 cours Mirabeau;;35000;Rennes;FR;
DO-0708;individual;Camille;Petit;;;camille.petit.do708@example.fr;;0720000708;79 rue de la Paix;;51100;Reims;FR;
DO-0709;company;;;Assureur Richard SCI;20000000000709;ops709@donneur-709.example.fr;0150000709;;80 avenue Victor Hugo;;21000;Dijon;FR;
DO-0710;company;;;Assureur Petit SAS;20000000000710;ops710@donneur-710.example.fr;0150000710;;81 boulevard Haussmann;;80000;Amiens;FR;
DO-0711;company;;;Assureur Durand SARL;20000000000711;ops711@donneur-711.example.fr;0150000711;;82 rue du Commerce;;76000;Rouen;FR;
DO-0712;individual;Claire;Simon;;;claire.simon.do712@example.fr;;0720000712;83 place de la République;;14000;Caen;FR;
DO-0713;company;;;Assureur Moreau EURL;20000000000713;ops713@donneur-713.example.fr;0150000713;;84 chemin des Vignes;;29200;Brest;FR;
DO-0714;company;;;Assureur Simon SCI;20000000000714;ops714@donneur-714.example.fr;0150000714;;85 impasse des Lilas;;29800;Landerneau;FR;
DO-0715;company;;;Assureur Laurent SAS;20000000000715;ops715@donneur-715.example.fr;0150000715;;86 allée des Tilleuls;;75001;Paris;FR;
DO-0716;individual;Léa;Garcia;;;léa.garcia.do716@example.fr;;0720000716;87 rue Nationale;;75002;Paris;FR;
DO-0717;company;;;Assureur Michel SA;20000000000717;ops717@donneur-717.example.fr;0150000717;;88 cours Mirabeau;;69001;Lyon;FR;
DO-0718;company;;;Assureur Garcia EURL;20000000000718;ops718@donneur-718.example.fr;0150000718;;89 rue de la Paix;;69003;Lyon;FR;
DO-0719;company;;;Assureur David SCI;20000000000719;ops719@donneur-719.example.fr;0150000719;;90 avenue Victor Hugo;;13001;Marseille;FR;
DO-0720;individual;Marie;Dubois;;;marie.dubois.do720@example.fr;;0720000720;1 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0721;company;;;Assureur Bernard SARL;20000000000721;ops721@donneur-721.example.fr;0150000721;;2 rue du Commerce;;31000;Toulouse;FR;
DO-0722;company;;;Assureur Dubois SA;20000000000722;ops722@donneur-722.example.fr;0150000722;;3 place de la République;;44000;Nantes;FR;
DO-0723;company;;;Assureur Thomas EURL;20000000000723;ops723@donneur-723.example.fr;0150000723;;4 chemin des Vignes;;59000;Lille;FR;
DO-0724;individual;Camille;Petit;;;camille.petit.do724@example.fr;;0720000724;5 impasse des Lilas;;67000;Strasbourg;FR;
DO-0725;company;;;Assureur Richard SAS;20000000000725;ops725@donneur-725.example.fr;0150000725;;6 allée des Tilleuls;;34000;Montpellier;FR;
DO-0726;company;;;Assureur Petit SARL;20000000000726;ops726@donneur-726.example.fr;0150000726;;7 rue Nationale;;06000;Nice;FR;
DO-0727;company;;;Assureur Durand SA;20000000000727;ops727@donneur-727.example.fr;0150000727;;8 cours Mirabeau;;35000;Rennes;FR;
DO-0728;individual;Claire;Simon;;;claire.simon.do728@example.fr;;0720000728;9 rue de la Paix;;51100;Reims;FR;
DO-0729;company;;;Assureur Moreau SCI;20000000000729;ops729@donneur-729.example.fr;0150000729;;10 avenue Victor Hugo;;21000;Dijon;FR;
DO-0730;company;;;Assureur Simon SAS;20000000000730;ops730@donneur-730.example.fr;0150000730;;11 boulevard Haussmann;;80000;Amiens;FR;
DO-0731;company;;;Assureur Laurent SARL;20000000000731;ops731@donneur-731.example.fr;0150000731;;12 rue du Commerce;;76000;Rouen;FR;
DO-0732;individual;Léa;Garcia;;;léa.garcia.do732@example.fr;;0720000732;13 place de la République;;14000;Caen;FR;
DO-0733;company;;;Assureur Michel EURL;20000000000733;ops733@donneur-733.example.fr;0150000733;;14 chemin des Vignes;;29200;Brest;FR;
DO-0734;company;;;Assureur Garcia SCI;20000000000734;ops734@donneur-734.example.fr;0150000734;;15 impasse des Lilas;;29800;Landerneau;FR;
DO-0735;company;;;Assureur David SAS;20000000000735;ops735@donneur-735.example.fr;0150000735;;16 allée des Tilleuls;;75001;Paris;FR;
DO-0736;individual;Marie;Dubois;;;marie.dubois.do736@example.fr;;0720000736;17 rue Nationale;;75002;Paris;FR;
DO-0737;company;;;Assureur Bernard SA;20000000000737;ops737@donneur-737.example.fr;0150000737;;18 cours Mirabeau;;69001;Lyon;FR;
DO-0738;company;;;Assureur Dubois EURL;20000000000738;ops738@donneur-738.example.fr;0150000738;;19 rue de la Paix;;69003;Lyon;FR;
DO-0739;company;;;Assureur Thomas SCI;20000000000739;ops739@donneur-739.example.fr;0150000739;;20 avenue Victor Hugo;;13001;Marseille;FR;
DO-0740;individual;Camille;Petit;;;camille.petit.do740@example.fr;;0720000740;21 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0741;company;;;Assureur Richard SARL;20000000000741;ops741@donneur-741.example.fr;0150000741;;22 rue du Commerce;;31000;Toulouse;FR;
DO-0742;company;;;Assureur Petit SA;20000000000742;ops742@donneur-742.example.fr;0150000742;;23 place de la République;;44000;Nantes;FR;
DO-0743;company;;;Assureur Durand EURL;20000000000743;ops743@donneur-743.example.fr;0150000743;;24 chemin des Vignes;;59000;Lille;FR;
DO-0744;individual;Claire;Simon;;;claire.simon.do744@example.fr;;0720000744;25 impasse des Lilas;;67000;Strasbourg;FR;
DO-0745;company;;;Assureur Moreau SAS;20000000000745;ops745@donneur-745.example.fr;0150000745;;26 allée des Tilleuls;;34000;Montpellier;FR;
DO-0746;company;;;Assureur Simon SARL;20000000000746;ops746@donneur-746.example.fr;0150000746;;27 rue Nationale;;06000;Nice;FR;
DO-0747;company;;;Assureur Laurent SA;20000000000747;ops747@donneur-747.example.fr;0150000747;;28 cours Mirabeau;;35000;Rennes;FR;
DO-0748;individual;Léa;Garcia;;;léa.garcia.do748@example.fr;;0720000748;29 rue de la Paix;;51100;Reims;FR;
DO-0749;company;;;Assureur Michel SCI;20000000000749;ops749@donneur-749.example.fr;0150000749;;30 avenue Victor Hugo;;21000;Dijon;FR;
DO-0750;company;;;Assureur Garcia SAS;20000000000750;ops750@donneur-750.example.fr;0150000750;;31 boulevard Haussmann;;80000;Amiens;FR;
DO-0751;company;;;Assureur David SARL;20000000000751;ops751@donneur-751.example.fr;0150000751;;32 rue du Commerce;;76000;Rouen;FR;
DO-0752;individual;Marie;Dubois;;;marie.dubois.do752@example.fr;;0720000752;33 place de la République;;14000;Caen;FR;
DO-0753;company;;;Assureur Bernard EURL;20000000000753;ops753@donneur-753.example.fr;0150000753;;34 chemin des Vignes;;29200;Brest;FR;
DO-0754;company;;;Assureur Dubois SCI;20000000000754;ops754@donneur-754.example.fr;0150000754;;35 impasse des Lilas;;29800;Landerneau;FR;
DO-0755;company;;;Assureur Thomas SAS;20000000000755;ops755@donneur-755.example.fr;0150000755;;36 allée des Tilleuls;;75001;Paris;FR;
DO-0756;individual;Camille;Petit;;;camille.petit.do756@example.fr;;0720000756;37 rue Nationale;;75002;Paris;FR;
DO-0757;company;;;Assureur Richard SA;20000000000757;ops757@donneur-757.example.fr;0150000757;;38 cours Mirabeau;;69001;Lyon;FR;
DO-0758;company;;;Assureur Petit EURL;20000000000758;ops758@donneur-758.example.fr;0150000758;;39 rue de la Paix;;69003;Lyon;FR;
DO-0759;company;;;Assureur Durand SCI;20000000000759;ops759@donneur-759.example.fr;0150000759;;40 avenue Victor Hugo;;13001;Marseille;FR;
DO-0760;individual;Claire;Simon;;;claire.simon.do760@example.fr;;0720000760;41 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0761;company;;;Assureur Moreau SARL;20000000000761;ops761@donneur-761.example.fr;0150000761;;42 rue du Commerce;;31000;Toulouse;FR;
DO-0762;company;;;Assureur Simon SA;20000000000762;ops762@donneur-762.example.fr;0150000762;;43 place de la République;;44000;Nantes;FR;
DO-0763;company;;;Assureur Laurent EURL;20000000000763;ops763@donneur-763.example.fr;0150000763;;44 chemin des Vignes;;59000;Lille;FR;
DO-0764;individual;Léa;Garcia;;;léa.garcia.do764@example.fr;;0720000764;45 impasse des Lilas;;67000;Strasbourg;FR;
DO-0765;company;;;Assureur Michel SAS;20000000000765;ops765@donneur-765.example.fr;0150000765;;46 allée des Tilleuls;;34000;Montpellier;FR;
DO-0766;company;;;Assureur Garcia SARL;20000000000766;ops766@donneur-766.example.fr;0150000766;;47 rue Nationale;;06000;Nice;FR;
DO-0767;company;;;Assureur David SA;20000000000767;ops767@donneur-767.example.fr;0150000767;;48 cours Mirabeau;;35000;Rennes;FR;
DO-0768;individual;Marie;Dubois;;;marie.dubois.do768@example.fr;;0720000768;49 rue de la Paix;;51100;Reims;FR;
DO-0769;company;;;Assureur Bernard SCI;20000000000769;ops769@donneur-769.example.fr;0150000769;;50 avenue Victor Hugo;;21000;Dijon;FR;
DO-0770;company;;;Assureur Dubois SAS;20000000000770;ops770@donneur-770.example.fr;0150000770;;51 boulevard Haussmann;;80000;Amiens;FR;
DO-0771;company;;;Assureur Thomas SARL;20000000000771;ops771@donneur-771.example.fr;0150000771;;52 rue du Commerce;;76000;Rouen;FR;
DO-0772;individual;Camille;Petit;;;camille.petit.do772@example.fr;;0720000772;53 place de la République;;14000;Caen;FR;
DO-0773;company;;;Assureur Richard EURL;20000000000773;ops773@donneur-773.example.fr;0150000773;;54 chemin des Vignes;;29200;Brest;FR;
DO-0774;company;;;Assureur Petit SCI;20000000000774;ops774@donneur-774.example.fr;0150000774;;55 impasse des Lilas;;29800;Landerneau;FR;
DO-0775;company;;;Assureur Durand SAS;20000000000775;ops775@donneur-775.example.fr;0150000775;;56 allée des Tilleuls;;75001;Paris;FR;
DO-0776;individual;Claire;Simon;;;claire.simon.do776@example.fr;;0720000776;57 rue Nationale;;75002;Paris;FR;
DO-0777;company;;;Assureur Moreau SA;20000000000777;ops777@donneur-777.example.fr;0150000777;;58 cours Mirabeau;;69001;Lyon;FR;
DO-0778;company;;;Assureur Simon EURL;20000000000778;ops778@donneur-778.example.fr;0150000778;;59 rue de la Paix;;69003;Lyon;FR;
DO-0779;company;;;Assureur Laurent SCI;20000000000779;ops779@donneur-779.example.fr;0150000779;;60 avenue Victor Hugo;;13001;Marseille;FR;
DO-0780;individual;Léa;Garcia;;;léa.garcia.do780@example.fr;;0720000780;61 boulevard Haussmann;;33000;Bordeaux;FR;
DO-0781;company;;;Assureur Michel SARL;20000000000781;ops781@donneur-781.example.fr;0150000781;;62 rue du Commerce;;31000;Toulouse;FR;
DO-0782;company;;;Assureur Garcia SA;20000000000782;ops782@donneur-782.example.fr;0150000782;;63 place de la République;;44000;Nantes;FR;
DO-0783;company;;;Assureur David EURL;20000000000783;ops783@donneur-783.example.fr;0150000783;;64 chemin des Vignes;;59000;Lille;FR;
DO-0784;individual;Marie;Dubois;;;marie.dubois.do784@example.fr;;0720000784;65 impasse des Lilas;;67000;Strasbourg;FR;
DO-0785;company;;;Assureur Bernard SAS;20000000000785;ops785@donneur-785.example.fr;0150000785;;66 allée des Tilleuls;;34000;Montpellier;FR;
DO-0786;company;;;Assureur Dubois SARL;20000000000786;ops786@donneur-786.example.fr;0150000786;;67 rue Nationale;;06000;Nice;FR;
DO-0787;company;;;Assureur Thomas SA;20000000000787;ops787@donneur-787.example.fr;0150000787;;68 cours Mirabeau;;35000;Rennes;FR;
DO-0788;individual;Camille;Petit;;;camille.petit.do788@example.fr;;0720000788;69 rue de la Paix;;51100;Reims;FR;
DO-0789;company;;;Assureur Richard SCI;20000000000789;ops789@donneur-789.example.fr;0150000789;;70 avenue Victor Hugo;;21000;Dijon;FR;
DO-0790;company;;;Assureur Petit SAS;20000000000790;ops790@donneur-790.example.fr;0150000790;;71 boulevard Haussmann;;80000;Amiens;FR;
DO-0791;company;;;Assureur Durand SARL;20000000000791;ops791@donneur-791.example.fr;0150000791;;72 rue du Commerce;;76000;Rouen;FR;
DO-0792;individual;Claire;Simon;;;claire.simon.do792@example.fr;;0720000792;73 place de la République;;14000;Caen;FR;
DO-0793;company;;;Assureur Moreau EURL;20000000000793;ops793@donneur-793.example.fr;0150000793;;74 chemin des Vignes;;29200;Brest;FR;
DO-0794;company;;;Assureur Simon SCI;20000000000794;ops794@donneur-794.example.fr;0150000794;;75 impasse des Lilas;;29800;Landerneau;FR;
DO-0795;company;;;Assureur Laurent SAS;20000000000795;ops795@donneur-795.example.fr;0150000795;;76 allée des Tilleuls;;75001;Paris;FR;
DO-0796;individual;Léa;Garcia;;;léa.garcia.do796@example.fr;;0720000796;77 rue Nationale;;75002;Paris;FR;
DO-0797;company;;;Assureur Michel SA;20000000000797;ops797@donneur-797.example.fr;0150000797;;78 cours Mirabeau;;69001;Lyon;FR;
